size_bytes,price,rating_count_tot,rating_count_ver,user_rating_ver,cont_rating,prime_genre,sup_devices.num,ipadSc_urls.num,lang.num,vpp_lic,user_rating
72392704,0,0,0,0,17,Games,38,0,1,1,0
8053760,0,0,0,0,4,Games,38,0,1,1,0
39901184,0,1,1,1,4,Book,38,3,1,1,1
61203456,0,2215,1076,5,12,Entertainment,37,2,12,1,3.5
342103040,0,63,1,2,4,Games,38,4,1,1,4
43257856,0,1405,1016,4.5,4,Games,38,5,1,1,4.5
59685888,0,1259,77,4.5,4,Entertainment,37,5,1,1,4
7298048,0,516,516,4.5,4,Games,38,3,1,1,4.5
108116992,0,3965,1360,4,4,Games,37,2,1,1,3.5
80547840,0,4440,495,4,4,Games,38,3,1,1,4.5
71102464,0,375,18,5,9,Utilities,37,1,1,1,4.5
21342208,0.99,58,16,2,4,Entertainment,37,0,1,1,3
65502208,0.99,9,1,1,12,Games,37,5,1,1,3
345457664,2.99,20,19,4.5,12,Games,37,4,1,1,4.5
73465856,0,0,0,0,4,News,37,0,2,1,0
24157184,2.99,154,17,4.5,4,Entertainment,37,0,11,1,4
48665600,0,0,0,0,17,Finance,38,0,1,1,0
1125521408,0,894,43,4.5,9,Games,40,5,1,1,4.5
11595776,1.99,9,1,5,4,Productivity,37,5,5,1,5
131479552,0,48,25,3.5,4,Games,40,5,1,1,3
67451904,0,534,128,4.5,4,Games,40,5,1,1,4.5
275680256,0,523,22,3.5,9,Games,37,5,1,1,4
44026880,0,0,0,0,12,Games,40,2,1,1,0
107664384,0,241,145,3.5,12,Games,40,0,1,1,3.5
11220992,1.99,134,134,3,9,Entertainment,38,4,1,1,3
24740864,0,194,194,4,4,Games,40,5,1,1,4
132173824,2.99,13,1,5,12,Games,25,5,1,1,3.5
649999360,6.99,82,82,4.5,9,Games,37,5,5,1,4.5
82377728,0,2984,241,2.5,4,Games,38,5,1,1,4
14064640,0,0,0,0,4,Games,38,5,2,1,0
350794752,0,1098,27,4.5,4,Games,37,4,1,1,4
228554752,0,2003,1296,4.5,9,Games,38,5,11,1,4.5
93810688,0,10,7,5,9,Games,38,4,1,1,5
164455424,0,172,0,0,4,Games,37,5,1,1,4
147915776,0,0,0,0,4,Games,38,4,1,1,0
67978240,0.99,53,2,2,12,Utilities,37,3,1,1,2
124343296,0,401,401,3.5,4,Games,43,5,1,1,3.5
66552832,0.99,1,1,3,12,Utilities,37,5,1,1,3
71414784,0.99,0,0,0,12,Utilities,37,5,1,1,0
66212864,0.99,0,0,0,12,Utilities,37,5,1,1,0
1469082624,6.99,76,76,4.5,9,Games,24,5,5,1,4.5
199826432,0,0,0,0,4,Games,43,5,1,1,0
35869696,0,441,38,4.5,4,Games,37,5,10,1,4
89447424,0,0,0,0,17,Lifestyle,37,0,2,1,0
92517376,0,0,0,0,12,Games,37,0,1,1,0
73361408,0,0,0,0,12,Games,37,0,1,1,0
76509184,0,241,22,4.5,4,Games,37,5,1,1,4.5
342428672,0,1178,918,4.5,4,Games,37,5,16,1,4.5
130111488,0,90,10,4,9,Games,37,5,10,1,4.5
41423872,0,56,56,3.5,4,Games,37,0,11,1,3.5
331473920,0,43,43,4,4,Games,37,5,1,1,4
44122112,0,0,0,0,4,Games,40,0,1,1,0
99978240,1.99,7,7,5,17,Photo & Video,37,4,2,1,5
26119168,0,1444,182,4.5,12,Games,37,5,1,1,4.5
407088128,0,10555,1026,5,12,Games,40,5,1,1,5
15467520,0,999,999,4,4,Games,40,3,1,1,4
57469952,0,2,2,4.5,4,Games,38,5,5,1,4.5
194196480,0,314,225,3,9,Games,38,5,1,1,3
34105344,0,4891,1105,4.5,4,Entertainment,40,5,2,1,4.5
92313600,1.99,31,31,3.5,4,Education,37,4,1,1,3.5
6176768,0,0,0,0,4,Book,40,0,1,1,0
155508736,0,0,0,0,4,Games,38,5,1,1,0
732598272,0,0,0,0,9,Games,40,5,1,1,0
83053568,0,0,0,0,17,Games,40,4,1,1,0
16807936,2.99,5,5,4.5,4,Games,38,5,2,1,4.5
93434880,0,444,9,4,4,Games,37,5,1,1,4.5
112493568,0,299,39,4.5,4,Games,38,5,2,1,4.5
195533824,0,343,22,4.5,4,Games,38,5,11,1,4
73638912,1.99,2061,217,4.5,17,Entertainment,37,0,1,1,4.5
51968000,0,0,0,0,17,Entertainment,37,3,1,1,0
139163648,0,7,0,0,4,Business,38,0,2,1,2.5
65344512,2.99,84,37,3.5,12,Reference,38,4,1,1,4
1021167616,6.99,71,71,4.5,9,Games,38,5,4,1,4.5
912822272,6.99,65,65,4.5,9,Games,37,5,5,1,4.5
27278336,0,88,88,1,4,Photo & Video,37,1,1,1,1
99194880,0,0,0,0,4,Games,38,4,1,1,0
22332416,1.99,7,7,1.5,4,Utilities,37,4,1,1,1.5
42011648,0,49,41,5,4,Games,40,5,2,1,5
201381888,0,0,0,0,9,Games,38,5,1,1,0
365371392,0,116,20,3.5,9,Games,40,5,8,1,4
278796288,0,762,94,4.5,9,Games,38,5,4,1,4.5
109913088,0,47,47,4.5,4,Games,40,5,1,1,4.5
51471360,0,541,73,2,9,Games,37,5,1,1,3.5
69826560,0,1474,252,5,12,Games,38,5,31,1,5
162976768,0.99,4,4,3.5,4,Games,40,4,1,1,3.5
111525888,0.99,272,272,4,12,Games,40,3,1,1,4
50597888,0.99,0,0,0,4,Utilities,37,5,3,1,0
15611904,4.99,68,23,4.5,12,Games,40,5,5,1,4.5
13214720,0.99,0,0,0,9,Photo & Video,37,0,1,1,0
80876544,0,130,129,4.5,4,Games,40,3,1,1,4.5
91664384,0,612,612,2.5,4,Utilities,37,0,1,1,2.5
61040640,0.99,0,0,0,4,Entertainment,37,5,1,1,0
89885696,0,386,15,4.5,4,Games,37,5,1,1,4.5
101798912,0.99,0,0,0,9,Games,38,4,2,1,0
85392384,0.99,134,5,5,12,Photo & Video,37,3,11,1,4
8467456,0,0,0,0,17,Entertainment,38,4,2,1,0
228620288,0,68,9,3,9,Games,37,5,1,1,4
62248960,0.99,51,9,3,17,Entertainment,37,0,1,1,3.5
174926848,0,21804,803,4,9,Games,37,5,11,1,4.5
16397312,0,1,1,4,4,Book,38,0,1,1,4
30749696,0,1,1,5,4,Book,37,1,2,1,5
210575360,5.99,0,0,0,4,Games,37,5,1,1,0
56381440,0,8,5,4.5,4,Games,40,0,2,1,4.5
338222080,0,668,499,4.5,4,Games,38,4,1,1,4.5
55095296,1.99,4,4,3.5,4,Games,40,5,1,1,3.5
202542080,0,18733,737,4.5,4,Games,38,5,13,1,4.5
20414464,0,0,0,0,4,Games,38,4,2,1,0
12932096,0,3,3,3.5,17,Social Networking,38,0,1,1,3.5
72013824,22.99,0,0,0,4,Reference,37,5,2,1,0
22635520,0.99,103,98,1.5,12,Reference,38,3,1,1,1.5
101316608,0,0,0,0,12,Social Networking,37,5,1,1,0
20526080,0.99,17,17,2.5,4,Games,37,4,1,1,2.5
2604032,2.99,131,13,4,4,Health & Fitness,37,0,5,1,4.5
15053824,0,0,0,0,17,Entertainment,37,0,1,1,0
240964608,0,67,44,4,4,Games,38,0,1,1,3.5
163832832,0,14724,97,4.5,17,Social Networking,37,0,9,1,4.5
89965568,0,7,0,0,4,Games,40,4,9,1,4
29755392,0,0,0,0,17,Finance,37,3,1,1,0
58142720,0,298,117,4.5,4,Health & Fitness,37,2,3,1,4.5
71362560,0,0,0,0,4,Games,37,5,2,1,0
210988032,0,0,0,0,4,Games,40,5,1,1,0
142701568,0,1595,2,3.5,4,Games,37,5,1,1,4.5
58137600,1.99,61,32,5,9,Games,37,5,1,1,4.5
83994624,0,30,2,1,4,Entertainment,37,5,1,1,4
3899392,3.99,38,6,2,4,Sports,37,0,31,1,2
720882688,3.99,153,121,4,12,Games,37,5,6,1,4
107640832,2.99,412,109,4.5,9,Games,37,5,1,1,4.5
26888192,0,7751,39,4.5,4,Games,37,5,3,1,4.5
14261248,0,0,0,0,17,Social Networking,40,0,1,1,0
709632,1.99,6,3,3,4,Business,37,3,10,1,2.5
34243584,0.99,1,1,5,17,Games,38,5,1,1,5
60761088,0,1,1,5,4,Games,37,5,4,1,5
1700864,0.99,9,2,3,4,Lifestyle,37,4,2,1,3
52435968,1.99,8,1,2,12,Sports,43,5,1,1,2.5
75922432,0,110,55,4.5,4,Games,38,5,1,1,4
124923904,0,67,16,3.5,4,Games,40,5,1,1,3.5
131354624,0,0,0,0,4,Games,40,4,1,1,0
340319232,4.99,133,54,4,4,Games,37,5,1,1,4
337468416,0,385,2,5,4,Games,38,5,1,1,5
261073920,2.99,19,6,1.5,4,Education,40,5,6,1,3
15938560,1.99,26,9,3,4,Lifestyle,37,2,1,1,3
54922240,0.99,1194,455,4,4,Games,38,5,1,1,4
7177216,3.99,24,1,1,4,Lifestyle,37,0,1,1,1
100164608,0,0,0,0,4,Games,38,5,2,1,0
100937728,0,197,197,4,4,Games,43,5,1,1,4
29597696,0,0,0,0,12,Book,37,0,1,1,0
16444416,0,0,0,0,17,Entertainment,37,0,1,1,0
87115776,0,149,104,4,4,Education,38,5,18,1,4
420435968,9.99,147,4,4,9,Games,38,5,1,1,4
847803392,6.99,70,70,4.5,9,Games,37,5,5,1,4.5
192527360,0,180,7,5,4,Games,40,5,6,1,4.5
639434752,6.99,71,71,4.5,9,Games,37,5,4,1,4.5
72433664,0,15,5,3.5,4,Games,37,3,2,1,4.5
30503936,0,0,0,0,17,Lifestyle,38,0,8,1,0
77325312,0,3,3,4,12,Games,37,0,2,1,4
52901888,0,40,15,4.5,9,Games,40,3,12,1,5
615608320,4.99,24,8,3,12,Games,35,5,1,1,3.5
357215232,3.99,20,1,4,4,Education,38,5,1,1,4
32745472,0,2,2,4.5,4,Food & Drink,37,0,1,1,4.5
3856588800,4.99,132,50,4.5,12,Games,25,5,1,1,4.5
118087680,0,1829,354,4.5,4,Games,38,5,4,1,4.5
264453120,0,374,182,4.5,4,Games,37,5,13,1,4
125534208,0,8873,196,3.5,4,Utilities,37,5,23,1,4
76222464,0,15,1,2,4,Games,37,5,1,1,3.5
44841984,0,0,0,0,17,Social Networking,38,5,1,1,0
32516096,0,107817,11929,4,4,Games,40,4,1,1,3.5
28471296,0,1,1,1,17,Lifestyle,38,0,8,1,1
93907968,0,0,0,0,12,Book,37,0,1,1,0
138045440,0,3640,7,4.5,12,Games,38,5,1,1,4.5
194273280,0,74,42,4.5,4,Games,40,5,1,1,4.5
67683328,0,0,0,0,4,Games,37,0,1,1,0
119285760,0,73,34,4,4,Games,38,5,11,1,4
39504896,4.99,183,0,0,12,Games,38,5,1,1,4.5
323988480,0,126,4,5,4,Games,37,5,23,1,3.5
128863232,0,310,85,4.5,9,Games,40,5,1,1,4.5
66974720,2.99,1024,32,4.5,4,Games,37,5,1,1,4.5
108787712,0,0,0,0,4,Games,37,2,5,1,0
74841088,0,0,0,0,12,Games,43,4,1,1,0
60838912,0.99,0,0,0,4,Education,40,5,1,1,0
71076864,17.99,19,1,3,4,Productivity,37,5,15,1,3.5
9191424,0,0,0,0,4,Book,40,0,1,1,0
83761152,0,156,12,4.5,9,Games,38,5,1,1,4
163893248,0,10368,110,4.5,12,Games,38,5,11,1,5
38604800,2.99,11,8,3.5,4,Reference,37,5,1,1,3.5
61212672,3.99,13,13,4.5,4,Book,37,5,1,1,4.5
93196288,3.99,5,5,4.5,4,Book,37,5,1,1,4.5
142598144,0,31,3,2.5,12,Lifestyle,37,0,1,1,3.5
202311680,0,741,16,4.5,4,Shopping,37,0,1,1,4.5
262772736,1.99,62,2,5,9,Games,37,5,1,1,3
87511040,0,2374,231,4.5,4,Games,37,3,1,1,4.5
69772288,0,1882,1882,4.5,4,Games,40,4,1,1,4.5
175507456,0,309,308,4,4,Games,40,4,1,1,4
43154432,0,0,0,0,4,Sports,38,5,2,1,0
120737792,0,69,69,4,4,Games,38,5,7,1,4
205922304,0.99,0,0,0,9,Games,43,5,1,1,0
6210560,0,0,0,0,17,Lifestyle,38,5,1,1,0
90980352,0,0,0,0,4,Education,37,4,31,1,0
50235392,0,20,20,4.5,12,Games,40,5,3,1,4.5
109358080,0,7692,663,4.5,4,Entertainment,37,5,20,1,4.5
66006016,3.99,472,105,5,4,Games,37,5,5,1,4.5
203193344,1.99,6,6,5,12,Games,37,5,0,1,5
266766336,0,90851,535,5,9,Games,37,5,17,1,5
12679168,1.99,195,58,4,4,Utilities,38,3,1,1,4
54270976,0,1278,98,3.5,12,Games,37,5,1,1,4
301379584,0,0,0,0,9,Games,38,5,1,1,0
134466560,0,2494,75,5,4,Health & Fitness,37,0,1,1,5
21346304,0,0,0,0,4,Games,43,0,2,1,0
242657280,9.99,277,223,4.5,9,Games,37,5,1,1,4.5
166046720,0,365,196,4.5,4,Games,38,5,1,1,4.5
186491904,0,216,90,4.5,4,Games,37,5,23,1,4
108348416,0,9,9,4,4,Games,40,4,1,1,4
19173376,0.99,5,5,3,4,Utilities,37,2,1,1,3
253245440,0,621,621,4,4,Games,38,5,11,1,4
224924672,0,44,44,4,4,Games,38,5,1,1,4
32825344,1.99,269,57,4.5,4,Photo & Video,37,0,1,1,3.5
179884032,0,0,0,0,4,Games,38,5,1,1,0
132957184,0,0,0,0,4,Games,38,5,1,1,0
172704768,0,0,0,0,9,Games,37,5,1,1,0
105390080,0.99,17,1,4,12,Games,40,5,1,1,3
1044480,4.99,146,9,1,4,Utilities,37,3,1,1,1
239486976,0,129,44,4,4,Games,38,5,2,1,4
246378496,0,168,168,4.5,4,Games,38,5,11,1,4.5
83220480,0,390,390,4,4,Games,38,5,11,1,4
121673728,0,710,193,4,4,Games,38,5,11,1,4
106568704,0,270,5,4,4,Games,38,5,11,1,4
127670272,0,575,110,4.5,4,Games,38,5,11,1,4
113391616,0,86,11,4.5,4,Games,38,5,2,1,4
29554688,9.99,353,28,4,4,Productivity,37,5,1,1,3.5
62576640,0,32,9,1.5,4,Sports,37,0,4,1,2
1395615744,0.99,64,24,4,9,Games,37,5,2,1,3.5
166893568,0,12506,39,4.5,9,Games,37,5,13,1,4.5
112069632,0,1805,48,5,9,Social Networking,35,0,1,1,4
227135488,0,87,20,5,4,Games,38,5,1,1,5
25918464,0,0,0,0,12,Games,43,5,1,1,0
41600000,0,28,0,0,12,News,40,5,1,1,1.5
54069248,0,145,2,5,9,Games,37,5,1,1,4.5
12622848,1.99,12,0,0,4,Photo & Video,37,0,9,1,3.5
71406592,1.99,4327,3882,4.5,9,Games,37,5,8,1,4.5
472088576,0,0,0,0,9,Games,37,4,1,1,0
58178560,0,0,0,0,9,Games,40,5,1,1,0
290762752,0,257627,1284,3.5,9,Games,37,5,8,1,3
21773312,0,216,213,4.5,4,Games,38,3,1,1,4.5
121143296,1.99,20,4,3,4,Games,37,5,1,1,3.5
82527232,0,154,48,4.5,12,Games,38,5,1,1,4
108449792,0.99,67,38,4,12,Games,43,5,1,1,4
117949440,0,2,2,4.5,9,Photo & Video,37,0,11,1,4.5
232676352,2.99,81,15,4.5,4,Games,37,5,1,1,4
87408640,0,15365,880,3,4,Games,37,5,17,1,4
218039296,0,1,1,5,4,Games,38,5,1,1,5
23927808,0,360,2,5,4,Games,40,3,1,1,3.5
18254848,0,0,0,0,17,Utilities,38,0,2,1,0
41485312,2.99,6,6,5,4,Games,37,5,9,1,5
127228928,2.99,7,7,4.5,4,Games,40,0,1,1,4.5
681596928,0,0,0,0,12,Games,40,5,1,1,0
283409408,0,88,53,4.5,4,Games,38,5,1,1,4
221880320,2.99,689,53,4.5,4,Entertainment,43,5,18,1,4.5
55823360,0,2,2,5,12,Games,37,5,4,1,5
135127040,0,337,10,4,4,Games,38,5,11,1,4
149407744,0,5464,309,4.5,4,Shopping,37,0,1,1,5
112582656,0,3336,13,4.5,4,Games,38,5,1,1,4.5
50725888,0,1735,125,4.5,4,Shopping,37,5,31,1,5
132425728,0,28524,1307,4.5,4,Games,38,5,1,1,4.5
8456192,0,13,5,5,17,Social Networking,37,0,1,1,5
3217408,0,0,0,0,17,Social Networking,37,0,0,1,0
30629888,0,0,0,0,4,Education,37,0,1,1,0
13033472,0,0,0,0,4,Games,38,5,2,1,0
34933760,0,0,0,0,4,Games,38,4,1,1,0
237578240,0,1850,322,4.5,4,Games,37,5,14,1,4.5
45509632,0,0,0,0,4,Games,40,5,1,1,0
83969024,0,104,17,4,12,Games,38,5,10,1,4
1249507328,8.99,55,12,4,4,Games,43,5,1,1,4
3465451520,19.99,61,0,0,4,Games,16,5,1,1,4
211762176,2.99,75,3,4.5,4,Education,38,5,58,1,4
24117248,0.99,70,34,4.5,9,Games,38,0,1,1,4.5
183614464,2.99,18,14,4,9,Games,37,5,1,1,4.5
65866752,0,184,99,4.5,4,Games,38,4,31,1,4.5
16136192,0,0,0,0,4,Games,38,5,2,1,0
111177728,5.99,1,1,5,9,Games,38,5,1,1,5
139961344,0,98,11,4,4,Games,38,5,2,1,3.5
28395520,0,0,0,0,17,Entertainment,40,0,2,1,0
165360640,1.99,81,80,4.5,4,Games,40,5,1,1,4.5
33499136,1.99,98,42,1.5,4,Sports,37,0,1,1,2
73056256,2.99,256,256,4.5,4,Games,38,5,8,1,4.5
69201920,1.99,167,167,4,9,Games,37,5,6,1,4
45176832,0,0,0,0,12,Games,43,5,1,1,0
57025536,0,0,0,0,17,Reference,38,5,2,1,0
322576384,0,1,1,5,4,Games,40,5,1,1,5
23536640,0,0,0,0,4,Games,37,4,10,1,0
171962368,0,862,54,3.5,17,Social Networking,37,0,68,1,3.5
151451648,0,2024,340,5,12,Games,37,5,1,1,5
12637184,0,1651,277,2,4,Entertainment,37,5,34,1,2.5
44514304,0,1033,3,4.5,4,Social Networking,37,0,74,1,4
127321088,0,1974,465,4.5,12,Games,37,4,5,1,4.5
13287424,0,0,0,0,17,Social Networking,37,0,1,1,0
94791680,0,13,3,5,4,Games,38,5,1,1,4.5
141017088,0,6038,153,5,4,Games,38,5,12,1,5
149731328,0,553,8,4.5,9,Entertainment,37,5,1,1,3.5
148815872,0,999,28,4.5,4,Games,37,5,1,1,4.5
8644608,1.99,89,89,3.5,12,Utilities,38,2,1,1,3.5
4824064,2.99,0,0,0,4,Education,38,5,1,1,0
163115008,0,3938,124,4.5,12,Games,40,5,10,1,5
84445184,0,2025,158,3.5,4,Games,40,3,1,1,3.5
99192832,0,426,29,5,4,Games,38,5,6,1,4.5
111248384,0,24,19,4.5,4,Games,38,5,11,1,4
113596416,0,0,0,0,17,Social Networking,37,0,1,1,0
97122304,0,134,12,4,4,Games,38,5,2,1,4.5
11585536,0.99,287,17,1.5,9,Entertainment,38,3,1,1,3.5
54171648,0,53,3,5,4,Games,37,4,1,1,4.5
66735104,0,0,0,0,9,Games,38,0,2,1,0
77178880,0.99,126,23,5,9,Games,40,5,1,1,5
24669184,1.99,450,15,2.5,12,Entertainment,37,2,26,1,4
53362688,2.99,1,1,4,4,Sports,40,0,1,1,4
167815168,0,820,0,0,9,Games,38,5,16,1,4.5
209037312,0,147,4,4.5,4,Games,37,5,18,1,4.5
164147200,0,294,10,3.5,12,Games,37,5,1,1,2.5
146553856,0,1193,9,4.5,9,Games,37,5,9,1,4.5
95408128,0,109,11,4,4,Games,38,5,2,1,4
245484544,0,2998,212,4.5,4,Games,37,5,1,1,4.5
253734912,0,69,69,4.5,9,Games,37,5,1,1,4.5
70970368,0,422,422,4,9,Games,40,4,1,1,4
68433920,1.99,9,9,2,9,Games,38,4,1,1,2
312641536,0,1260,10,4,4,Games,37,5,11,1,4
73867264,0,180,82,3.5,12,Games,40,0,1,1,3
409982976,2.99,95,8,3.5,4,Entertainment,37,5,1,1,4
122580992,0,6557,39,4.5,4,Games,38,5,6,1,4.5
89600000,4.99,145,1,4,4,Games,37,4,16,1,4.5
184512512,0,160,131,4.5,4,Games,38,5,6,1,4.5
91060224,1.99,19,2,3,4,Entertainment,43,5,1,1,3
270031872,0,2152,7,4.5,12,Games,37,5,1,1,4.5
61911040,0,0,0,0,9,Games,37,5,1,1,0
130876416,0,0,0,0,12,Games,38,0,1,1,0
72358912,0,21,21,4,4,Games,40,5,2,1,4
60484608,0,115,115,4.5,17,Games,37,0,1,1,4.5
39272448,0.99,27,12,2,12,Entertainment,37,4,1,1,1.5
18373632,0.99,1,1,5,12,Social Networking,37,0,1,1,5
362543104,0,0,0,0,9,Games,38,5,1,1,0
177694720,0,1,1,1,4,Games,38,5,1,1,1
64715776,1.99,69,69,1.5,4,Games,40,5,1,1,1.5
45782016,0.99,14,9,2.5,4,Photo & Video,37,2,2,1,3
80888832,0,343,147,4,4,Games,38,5,1,1,4
233176064,5.99,85,32,5,4,Education,24,5,1,1,5
93433856,4.99,40,3,5,4,Music,24,5,1,1,4.5
17227776,0,326,22,3.5,4,Games,37,3,1,1,3.5
754333696,0.99,157,5,5,17,Games,37,5,1,1,3.5
44267520,0,0,0,0,17,Entertainment,37,0,1,1,0
41987072,0.99,53,53,4.5,12,Games,38,5,1,1,4.5
352692224,0,0,0,0,9,Games,37,5,1,1,0
141621248,0,5112,114,5,4,Games,40,5,1,1,4.5
56503296,0,0,0,0,12,Games,40,5,1,1,0
967158784,6.99,58,58,4,9,Games,37,5,4,1,4
60092416,0,2731,92,4.5,4,Games,37,3,1,1,4.5
926931968,6.99,45,45,3.5,9,Games,24,5,3,1,3.5
1131868160,6.99,68,68,3.5,9,Games,24,5,3,1,3.5
1233047552,6.99,38,38,3.5,9,Games,24,5,3,1,3.5
29420544,0,0,0,0,4,Finance,38,0,2,1,0
207391744,0,29,2,4,12,Games,38,4,1,1,5
204987392,0,243,0,0,4,Games,40,5,27,1,4.5
238582784,0,517,8,4.5,12,Games,38,5,9,1,4.5
446764032,0,2190,7,5,9,Games,37,5,12,1,4.5
30200832,0,0,0,0,4,Games,38,4,2,1,0
377004032,1.99,34,9,3,4,Entertainment,37,5,14,1,4
341624832,0,173,173,4.5,4,Games,38,5,1,1,4.5
50778112,0,0,0,0,17,Social Networking,38,0,1,1,0
89542656,6.99,272,126,4.5,4,Games,38,3,1,1,4.5
180679680,0,10693,19,4.5,4,Games,37,5,1,1,4.5
20145152,1.99,182,182,4,4,Games,37,5,18,1,4
92101632,0,0,0,0,4,Games,37,2,5,1,0
67928064,0,2865,142,5,4,Games,40,2,14,1,5
13344768,1.99,220,202,3,4,Games,38,5,1,1,3.5
49201152,2.99,2,2,3,4,Games,38,5,9,1,3
28964864,0,0,0,0,17,Finance,37,0,1,1,0
28763136,0,135,36,4.5,4,Music,37,0,1,1,4
16315392,1.99,58,32,1.5,4,Entertainment,37,5,1,1,2
204338176,0.99,26,4,3,4,Education,37,5,1,1,3.5
73951232,1.99,95,1,1,17,Entertainment,37,5,1,1,3
84549632,0,56,3,4,4,Photo & Video,37,5,24,1,4
341455872,1.99,46,24,4,4,Games,40,5,1,1,4
862396416,6.99,58,27,4.5,9,Games,37,5,5,1,4.5
65891328,0,6523,485,5,17,Games,37,5,1,1,4.5
576397312,0,0,0,0,9,Games,38,5,1,1,0
200294400,0,140,7,4.5,12,Games,37,5,1,1,3
225862656,0,349,80,4,17,Games,38,5,1,1,4
1008609280,6.99,67,67,4,9,Games,37,5,5,1,4
111938560,1.99,31,30,4.5,4,Games,38,4,1,1,4.5
32314368,0,708,46,3,12,Entertainment,37,4,1,1,3
36112384,0,457,8,3,4,Food & Drink,37,0,1,1,3
1354634240,6.99,82,82,4.5,9,Games,38,5,5,1,4.5
51459072,0,164,15,3.5,4,Shopping,37,0,2,1,4
315748352,0,0,0,0,4,Games,40,5,2,1,0
175841280,0.99,7,3,3,12,Games,43,5,3,1,3
16202752,0,0,0,0,17,Entertainment,37,0,1,1,0
371298304,0,10,4,3.5,4,Games,38,5,1,1,3
81690624,0,1433,68,5,9,Games,38,3,16,1,4.5
228435968,1.99,24,24,2,12,Games,37,5,1,1,2
235554816,2.99,22,9,3.5,4,Games,40,4,11,1,4
35186688,0,9034,4474,4.5,4,Games,40,2,16,1,4.5
1478030336,1.99,36,4,5,9,Games,38,5,11,1,4.5
128066560,0,0,0,0,4,Games,38,0,0,1,0
20145152,1.99,17,10,4,4,Travel,37,5,1,1,3.5
82316288,0,5,3,5,9,Games,38,5,1,1,5
250655744,0,220,220,4.5,4,Games,38,5,1,1,4.5
119980032,0,0,0,0,4,Health & Fitness,37,5,2,1,0
110124032,0,7,6,4,4,Games,40,5,1,1,4
100349952,2.99,286,105,4.5,4,Games,40,5,1,1,5
166257664,0,111,8,4.5,12,Games,38,5,6,1,4
805970944,5.99,1,1,5,4,Book,37,5,1,1,5
247194624,0,1000,216,4,4,Games,37,5,7,1,4.5
30449664,0,254,1,5,4,News,37,0,1,1,3
31624192,0,0,0,0,4,Finance,38,0,2,1,0
267673600,0.99,0,0,0,4,Games,43,5,1,1,0
92584960,0,0,0,0,4,Games,40,0,1,1,0
593355776,0,104,2,4,4,Games,37,4,1,1,4
270409728,0,422,313,2.5,4,Games,37,5,2,1,2.5
177400832,2.99,46,20,4.5,4,Education,38,5,1,1,4.5
336847872,0,333,42,5,4,Games,38,5,11,1,4
29007872,1.99,44,13,2.5,4,Lifestyle,37,0,1,1,3.5
30017536,1.99,148,1,1,4,Entertainment,37,0,1,1,4.5
34188288,0,0,0,0,4,Games,37,0,1,1,0
52345856,2.99,15,0,0,4,Games,38,5,9,1,4
27561984,1.99,54,16,4,4,Games,43,5,1,1,4.5
214481920,0,1102,18,3,4,Games,37,5,1,1,4
303932416,2.99,60,26,4.5,4,Entertainment,38,5,1,1,4.5
131070976,0,1,1,4,12,Games,38,5,1,1,4
189497344,0,2432,185,4,4,Games,37,5,1,1,4
123341824,0,67,8,4,12,Games,38,4,31,1,4.5
27276288,0,53,10,4,4,Games,38,5,1,1,3
283934720,0,1621,365,4.5,4,Games,37,5,1,1,4
13625344,0.99,40,13,4,4,Utilities,37,2,1,1,3.5
190101504,2.99,18,2,4,4,Games,37,4,3,1,3
151469056,0.99,7,0,0,9,Games,38,5,1,1,4.5
51052544,0,97,0,0,9,Entertainment,37,1,1,1,3
301272064,0,1896,50,4,12,Games,37,5,15,1,4.5
10137600,1.99,220,1,1,17,Entertainment,37,0,1,1,4.5
18425856,0,0,0,0,12,Food & Drink,37,0,2,1,0
31016960,1.99,48,2,1,4,Photo & Video,37,0,1,1,2.5
176314368,2.99,15,15,4.5,4,Education,38,5,18,1,4.5
187812864,0,22,10,4.5,4,Games,37,5,1,1,4.5
208496640,0.99,0,0,0,4,Games,40,0,1,1,0
7432192,0,0,0,0,4,Book,40,0,1,1,0
454384640,0,411,66,4.5,12,Games,37,5,10,1,4.5
20536320,2.99,88,12,4.5,4,Weather,37,5,2,1,4.5
25890816,2.99,62,16,2.5,4,Social Networking,37,0,1,1,3
76058624,0,13870,713,4.5,4,Games,38,2,1,1,4.5
8997888,1.99,21,16,4.5,12,Entertainment,37,0,1,1,4.5
88146944,4.99,54,20,3,17,Productivity,37,5,8,1,3.5
185916416,0.99,0,0,0,17,Games,38,5,1,1,0
87797760,4.99,0,0,0,17,Games,37,0,1,1,0
1901568,2.99,8,3,3.5,4,Music,37,5,1,1,4
145988608,0,45,1,5,12,Games,38,5,1,1,4.5
107710464,0,41,36,3.5,4,Games,40,5,1,1,3.5
28006400,0,0,0,0,12,Business,37,5,4,1,0
28264448,0,0,0,0,17,Entertainment,40,0,2,1,0
57049088,0,0,0,0,4,Games,40,3,1,1,0
214042624,0,153,153,4,4,Games,38,5,1,1,4
598120448,0,1283,171,4.5,4,Entertainment,38,5,10,1,4.5
404173824,3.99,7,0,0,4,Games,40,5,1,1,3
42371072,0,363,32,4,4,Games,37,0,1,1,4
312938496,0,0,0,0,12,Games,40,5,3,1,0
39652352,0,50,0,0,4,Utilities,37,0,1,1,3
482627584,1.99,80,80,3,12,Games,25,5,1,1,3
14638080,0,0,0,0,4,Games,38,5,2,1,0
